Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
5526,2025년03월19일,평기길,상행,54,53,50,50,58,42,49,52,48,44,44,44,47,45,44,46,48,47,51,45,45,46,47,49,47.8333333
5527,2025년03월19일,평기길,하행,48,52,63,55,51,55,52,55,55,53,52,53,51,50,51,52,52,54,59,56,47,54,59,63,53.8333333
5593,2025년03월20일,평기길,상행,-,-,-,-,46,47,47,50,48,49,47,44,44,47,45,46,45,46,43,44,45,45,47,54,46.45
5594,2025년03월20일,평기길,하행,-,42,55,51,49,57,56,54,55,52,55,51,49,51,52,53,52,53,54,49,55,51,48,53,52.0434783
5662,2025년03월21일,평기길,상행,58,-,-,-,51,48,51,49,47,47,47,45,46,45,42,46,45,49,50,43,45,45,56,44,47.5714286
5663,2025년03월21일,평기길,하행,60,-,62,40,49,52,54,53,59,51,50,52,52,51,53,56,55,56,54,56,40,51,52,59,52.9130435
5727,2025년03월22일,평기길,상행,-,-,20,-,51,47,47,49,46,44,43,45,46,47,46,41,46,47,51,46,40,40,52,-,44.7
5728,2025년03월22일,평기길,하행,46,43,60,53,45,54,55,54,48,51,54,50,49,55,55,52,56,54,56,52,48,51,46,58,51.875
5747,2025년03월23일,평기길,상행,-,-,-,-,-,53,49,47,44,42,44,46,46,45,46,46,46,53,50,45,49,50,58,48,47.7368421
5748,2025년03월23일,평기길,하행,58,54,-,59,78,53,49,51,50,56,52,49,50,52,50,54,55,57,52,54,59,53,59,56,54.7826087
5817,2025년03월24일,평기길,상행,-,48,52,40,50,50,50,49,49,54,-,-,-,46,44,46,47,46,51,44,46,45,41,50,47.4
5818,2025년03월24일,평기길,하행,50,62,58,52,60,50,55,55,60,58,-,-,-,46,51,52,53,55,54,46,47,56,44,59,53.4761905
5888,2025년03월25일,평기길,상행,63,52,38,-,52,49,49,49,48,45,46,44,45,46,44,43,45,38,-,-,-,-,-,-,46.8235294
5889,2025년03월25일,평기길,하행,50,68,-,50,50,54,50,51,54,50,51,53,51,54,51,50,53,50,-,-,-,-,-,-,52.3529412
5957,2025년03월26일,평기길,상행,-,-,-,-,-,-,-,-,-,-,-,42,47,39,42,47,46,48,46,46,47,47,50,47,45.6923077
5958,2025년03월26일,평기길,하행,-,-,-,-,-,-,-,-,-,-,-,53,50,45,49,50,54,55,56,53,52,48,46,55,51.2307692
6030,2025년03월27일,평기길,상행,50,-,50,46,49,49,48,47,49,49,47,-,-,-,-,-,-,-,37,46,47,47,46,28,45.9375
6031,2025년03월27일,평기길,하행,52,63,56,54,60,57,58,54,54,56,54,-,-,-,-,-,-,-,52,43,48,47,54,59,54.1764706
6101,2025년03월28일,평기길,상행,35,55,-,-,55,55,48,48,50,46,51,-,-,-,-,-,-,-,49,44,51,43,55,53,49.2
6102,2025년03월28일,평기길,하행,44,45,61,53,54,48,49,50,56,53,56,-,-,-,-,-,-,-,55,53,47,53,56,54,52.1764706
6172,2025년03월29일,평기길,상행,40,-,65,52,53,48,46,46,48,45,44,45,46,43,47,44,43,46,51,47,34,45,49,46,46.6521739
6173,2025년03월29일,평기길,하행,46,-,46,48,43,56,54,54,54,50,52,55,52,46,53,55,56,52,54,52,56,61,51,62,52.5217391
6242,2025년03월30일,평기길,상행,-,57,46,60,44,50,53,51,43,44,45,43,45,42,44,47,47,47,49,44,44,49,46,45,47.173913
6243,2025년03월30일,평기길,하행,59,-,-,50,52,-,49,48,53,53,50,48,49,54,50,52,53,56,54,51,49,50,49,58,51.7619048
6311,2025년03월31일,평기길,상행,-,51,42,36,50,51,49,50,51,50,49,44,-,-,-,-,49,48,47,51,46,50,44,54,48.0
6312,2025년03월31일,평기길,하행,43,52,52,-,53,47,55,55,57,52,52,57,-,-,-,-,56,56,57,50,54,59,60,65,54.3157895
6382,2025년04월01일,평기길,상행,41,48,49,51,50,46,48,51,48,43,46,44,46,42,44,44,45,48,47,49,48,44,49,57,47.0
