Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
7665,2025년04월19일,용연로,하행,39,-,46,-,35,55,58,58,51,50,51,54,56,54,55,51,54,57,54,57,60,48,64,55,52.8181818
7750,2025년04월20일,용연로,상행,43,48,-,66,-,63,56,60,54,53,60,56,56,55,56,61,56,62,62,57,51,54,49,76,57.0
7751,2025년04월20일,용연로,하행,40,-,55,-,31,-,47,54,61,51,56,58,54,55,53,57,57,58,56,58,56,58,-,48,53.15
7832,2025년04월21일,용연로,상행,62,37,-,54,53,64,62,57,61,54,55,60,61,54,61,59,56,60,61,54,53,47,45,65,56.3043478
7833,2025년04월21일,용연로,하행,-,-,-,82,50,62,56,65,60,54,53,56,52,53,49,53,54,54,58,55,51,57,56,58,56.5714286
7918,2025년04월22일,용연로,상행,50,-,-,58,47,57,61,51,55,55,56,58,53,50,52,51,60,58,59,41,41,43,55,52,52.8636364
7919,2025년04월22일,용연로,하행,-,-,59,-,46,57,61,51,52,48,45,52,45,44,43,45,53,50,56,51,52,52,55,52,50.9047619
8004,2025년04월23일,용연로,상행,53,27,60,44,63,64,57,56,60,54,58,58,61,58,60,57,57,60,64,65,55,47,54,56,56.1666667
8005,2025년04월23일,용연로,하행,60,87,41,-,43,63,57,58,56,60,55,53,52,53,57,54,55,55,58,54,61,44,52,54,55.7391304
8091,2025년04월24일,용연로,상행,50,48,-,52,46,66,62,61,56,56,52,53,56,60,55,57,59,61,59,58,54,58,55,45,55.6086957
8092,2025년04월24일,용연로,하행,52,54,60,-,36,61,56,57,56,54,52,53,51,53,53,55,55,57,64,55,53,61,52,53,54.4782609
8178,2025년04월25일,용연로,상행,-,-,-,45,50,63,57,57,58,57,54,53,55,59,59,59,62,59,61,55,51,51,55,78,57.047619
8179,2025년04월25일,용연로,하행,62,63,55,62,53,56,58,60,55,54,54,48,52,54,53,54,55,56,52,57,50,44,56,62,55.2083333
8265,2025년04월26일,용연로,상행,68,68,55,45,62,67,58,55,54,57,56,57,57,55,56,55,59,57,60,57,53,48,62,53,57.25
8266,2025년04월26일,용연로,하행,-,65,50,78,38,60,57,52,51,46,56,50,53,51,51,49,56,56,55,67,55,62,59,43,54.7826087
8348,2025년04월27일,용연로,상행,71,46,-,58,-,52,59,59,59,53,57,55,57,56,61,53,60,52,57,61,61,55,51,52,56.5909091
8349,2025년04월27일,용연로,하행,-,43,60,-,-,47,47,59,51,54,55,55,53,54,55,55,57,59,57,52,50,54,55,54,53.6190476
8431,2025년04월28일,용연로,상행,-,-,-,47,64,65,62,60,58,53,57,56,58,57,59,57,60,60,60,58,59,54,58,-,58.1
8432,2025년04월28일,용연로,하행,50,46,62,37,42,61,56,58,55,53,55,51,50,42,50,54,52,57,56,56,64,51,52,48,52.4166667
8516,2025년04월29일,용연로,상행,23,41,-,54,51,67,61,58,56,57,52,61,61,64,56,51,58,62,61,53,58,52,59,68,55.826087
8517,2025년04월29일,용연로,하행,62,45,48,65,43,57,58,55,55,47,52,51,50,50,53,53,54,54,56,57,55,54,52,46,53.0
8601,2025년04월30일,용연로,상행,-,44,-,48,52,58,61,57,60,57,53,58,53,59,60,59,57,60,58,60,62,55,53,-,56.3809524
8602,2025년04월30일,용연로,하행,58,51,70,-,47,58,57,59,58,53,51,50,54,44,46,57,55,54,57,60,55,50,49,-,54.2272727
8688,2025년05월01일,용연로,상행,58,-,-,51,59,60,63,56,56,55,55,53,43,55,54,50,55,60,57,57,57,44,49,52,54.5
8689,2025년05월01일,용연로,하행,44,-,51,-,37,55,59,55,49,51,55,48,43,43,45,49,49,52,58,56,56,50,58,55,50.8181818
8773,2025년05월02일,용연로,상행,70,-,-,50,51,60,57,55,62,62,54,55,65,59,60,56,58,57,60,63,53,55,60,63,58.4090909
